line_item__resource_id,resource_tags__user__accounting,finance_team,finance_org,account_environment_type,resource_tags__user__owner,resource_tags__user__name,line_item__usage_account_id,line_item__usage_type,identity__line_item_id,identity__time_interval,bill__billing_entity,bill__bill_type,line_item__availability_zone,line_item__line_item_type,line_item__normalized_usage_amount,line_item__product_code,line_item__tax_type,line_item__unblended_cost,line_item__usage_amount,line_item__usage_end_date,line_item__usage_start_date,reservation__number_of_reservations,reservation__subscription_id,reservation__modification_status,reservation__reservation_arn,reservation__effective_cost,savings_plan__purchase_term,savings_plan__savings_plan_arn,savings_plan__savings_plan_effective_cost,product__vcpu,product__region,product__current_generation,batch,dt,resource_tags__user__accounting_environment,reservation__total_reserved_normalized_units,reservation__total_reserved_units,savings_plan__offering_type,reservation__unused_normalized_unit_quantity,product__tenancy,line_item__blended_cost,resource_tags__user__app_name,line_item__operation,pricing__unit,pricing__public_on_demand_rate,reservation__amortized_upfront_fee_for_billing_period,reservation__end_time,savings_plan__start_time,product__operating_system,resource_tags__user__accounting_product,reservation__unused_quantity,reservation__start_time,reservation__unused_amortized_upfront_fee_for_billing_period,product__product_family,reservation__upfront_value,resource_tags__user__project,product__instance_type,product__license_model,product__usagetype,savings_plan__used_commitment,reservation__amortized_upfront_cost_for_usage,savings_plan__total_commitment_to_date,savings_plan__savings_plan_rate,savings_plan__end_time,line_item__line_item_description,product__product_name,account_name,resource_tags__aws__created_by,resource_tags__user__eks_cluster,resource_tags__aws__eks__cluster_name,resource_tags__user__riot__cost_allocation__product,resource_tags__user__riot__deployment__application,resource_tags__user__riot__deployment__environment,resource_tags__user__riot__deployment__location,resource_tags__user__cluster_id,resource_tags__user__sql_endpoint_id,resource_tags__user__component,resource_tags__user__run_name,resource_tags__aws__autoscaling__group_name,resource_tags__json,resource_tags__user__aml_legacy,resource_tags__user__aml_modernized,resource_tags__user__app,resource_tags__user__application,resource_tags__user__cluster_name,resource_tags__user__contact_email,resource_tags__user__env,resource_tags__user__environment,resource_tags__user__rfc190_scope,resource_tags__user__service,resource_tags__user__stack,riot__cost__usage_total,riot__discount__credit_total,riot__discount__refund_total,riot__discount__tax_total,riot__discount__bundled_total,riot__discount__edp_total,riot__discount__ppa_total,riot__discount__net_total,riot__discount__credit_pct,riot__discount__refund_pct,riot__discount__tax_pct,riot__discount__bundled_pct,riot__discount__edp_pct,riot__discount__ppa_pct,riot__discount__net_pct,riot__discount__sp_pct,riot__discount__ri_pct,riot__discount__credit,riot__discount__refund,riot__discount__tax,riot__discount__bundled,riot__discount__edp,riot__discount__ppa,riot__discount__net,riot__discount__sp,riot__discount__ri,riot__cost__market,riot__cost__effective_pre_edp,riot__on_demand_cost,riot__cost__accrual,cost_explorer__service,riot__source_query,riot__excl_from_cost_explorer_accrual,MBR_Tag_Raw,team,scope,riot__mbr_customer,Finance_Tab,year_month
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/6ac41f3e9e8c4e8ca8118b5ec4c28e57,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,y7p27ov2gjqgagobzvrg7qd5zb4kadjs4bzylkzokruewprkzooq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0044444444,2025-05-03T22:00:00Z,2025-05-03T21:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/6457414a2a0347bcbdd9808578233f78,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,7xhxjelplv5z5kpe2ajrgoy2igewlzklksmfwtnmanree5cnmxaq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0708333333,2025-05-03T17:00:00Z,2025-05-03T16:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/f0e5be160832438e911d7b5008a21d80,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,d43aa5g45yj3la5nvhxajf5fhsg2mysdzhwdm435er6lgp5s2ksq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0277777778,2025-05-03T02:00:00Z,2025-05-03T01:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/bceb6a526fa149b2a947276605cf77f7,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,etv6r5dj2eyr5fknosegtawoezejgymxipkt4p7lw32wmfmmgkpa,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0072222222,2025-05-03T09:00:00Z,2025-05-03T08:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
PutCrossAccountEvents,unknown,unassigned,player platform variable,null,null,null,110959026114,USW1-DataTransfer-In-Bytes,fvrlyifbrdxjiiqidrh3uymw52rtyx2kau4nskclzzwdeyn47vda,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AWSEvents,null,0.0000000000,0.0000156388,2025-05-03T07:00:00Z,2025-05-03T06:00:00Z,null,6621912159,null,null,null,null,null,null,null,us-west-1,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,PutEvents,GB,0.0000000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,USW1-DataTransfer-In-Bytes,null,null,null,null,null,$0.000 per GB - data transfer in per month,CloudWatch Events,player-cohesion-interactions,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AWSEvents,cur_with_discounts,false,Player Platform,,,Player Platform,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/beca84087acd454d92c02d482c77279a,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,bfjhhdmtcooet34kkxq6y6wqzicmr4cnrmhjtliavrr5abvcgmfq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0311111111,2025-05-03T07:00:00Z,2025-05-03T06:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/ff896fa5916c447a8076b2b1939b3ff9,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,zklpradgmghaqkbvrbnx44vnumysfld5xqmk757m674wdkqtqeja,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.2097222222,2025-05-03T14:00:00Z,2025-05-03T13:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/c1b6e45d88ec42e3a56592ec7620ea08,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,5eqmwey6ou6yo4m36u7qmbfmjdusylj3cjckfsyke5vrmnyhkr3q,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0036111111,2025-05-03T22:00:00Z,2025-05-03T21:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:securityhub:us-west-2:185905861734:hub/default,unknown,unassigned,publishing,null,null,null,185905861734,USW2-OtherProduct:PaidFindingsIngestion,sqjsezuz47f5j7xfa6a527uu5tsj5iian5fcsb2ohtuvotq7z6eq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AWSSecurityHub,null,0.0000000000,27.0000000000,2025-05-03T12:00:00Z,2025-05-03T06:00:00Z,null,1800756633,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0007187400,null,NoOperation,Finding Ingestion Events,0.0000300000,null,null,null,null,null,null,null,null,AWS Security Hub - Findings,null,null,null,null,USW2-OtherProduct:PaidFindingsIngestion,null,null,null,null,null,"First 10,000 finding ingestion events each month per account per region are free",AWS Security Hub,cdev,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AWSSecurityHub,cur_with_discounts,false,Publishing,,,Publishing,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/8d58721137df4f27aa6eaa63608dcea5,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,hnih3qada4kufq54wxymopyezrpsuwbdi2mvo6iwlomvirsqbfsa,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0066666667,2025-05-03T22:00:00Z,2025-05-03T21:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/30bb050cf6f84855808ecc566c279741,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,w356mh25noj44wc5ijk3g2qgjyeboqjqed5rwvvfrqvfohom4fhq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0041666667,2025-05-03T22:00:00Z,2025-05-03T21:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/31b9357579224309adb3cd00ef91fe6a,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,n2au4xmpxon4mwzhshjlep5uanjfelp6gsaxishuzwqmnowgu7da,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.2327777778,2025-05-03T14:00:00Z,2025-05-03T13:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/43803b4d8e2d400a99631c62409de548,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,b7iwpei26dzjtyohrluagci3dflbepebeusfetq55scln6xa36iq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0063888889,2025-05-03T22:00:00Z,2025-05-03T21:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/1145c7053aac46f598668474c639f61c,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,nszkgvj4376aya2qx32p6n453745fckk7v4de7zcp64c6rmbsema,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.5736111111,2025-05-03T14:00:00Z,2025-05-03T13:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
rg-karton-dev,central.tech.infosec.secops,unassigned,information security,null,secops-eng@riotgames.com,mwdb-dev,180985689571,Global-Bucket-Hrs-FreeTier,diogqoyjnf45owmkomqi6hsev3fdrfk5lj7fartncvhnkieh7fka,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonS3,null,0.0000000000,0.0013440860,2025-05-04T00:00:00Z,2025-05-03T23:00:00Z,null,6585051853,null,null,null,null,null,null,null,global,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,GeneralPurposeBuckets,Bucket-Mo,0.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,Global-Bucket-Hrs-FreeTier,null,null,null,null,null,$0.00 per bucket / month for the first 2000 general purpose buckets in your account,Amazon Simple Storage Service,riot-ctu,AssumedRole:AROASUI4WOXRTJH6HCMWA:daniel.milburn@riotgames.com,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,mwdb-dev,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonS3,cur_with_discounts,false,InfoSec,,,InfoSec,OnDemand_Data,2025-05
arn:aws:ecs:us-west-2:715953757005:task/stacklet-rg-policy-execution-ec2-20250404233146151500000001_Batch_a85d921e-2a48-324f-9ff7-c7d88bfa8b47/58663111d5914ffaab9057b1698378e2,central.rpg.ip.cit.ccoe,unassigned,infrastructure operations variable,null,cit-ccoe@riotgames.com,null,715953757005,USW2-ECS-EC2-vCPU-Hours,naaplpdgc2nydfoed636a3zqxju44pisx6ixy6ppvae7vbxgnmwa,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonECS,null,0.0000000000,0.0252777778,2025-05-03T07:00:00Z,2025-05-03T06:00:00Z,null,6835431558,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000000,null,ECSTask-EC2,vCPU-Hours,0.0000000000,null,null,null,null,null,null,null,null,Compute Metering,null,null,null,null,USW2-ECS-EC2-vCPU-Hours,null,null,null,null,null,Amazon ECS - EC2 Launch Type - vCPU hours  - US West (Oregon),Amazon Elastic Container Service,riot-stacklet,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,null,null,null,null,null,null,null,0,0,0,0,0,0,0,null,null,0,0,0,0,0,0,0,null,null,null,null,0.0,0.0,AmazonECS,cur_with_discounts,false,IO,,,IO,OnDemand_Data,2025-05
sysdig-cloudvision-s3configbucket-17r6z1ok3nlma,unknown,unassigned,information security,null,null,null,261646333223,USW2-USE2-AWS-Out-Bytes,v2rpccoa4hvvxyeeh2yvnimfel5a64hbfseedlldzp33mwpugicq,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonS3,null,0.0000000026,0.0000001276,2025-05-03T17:00:00Z,2025-05-03T16:00:00Z,null,9325285741,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000026,null,ReadLocation,GB,0.0200000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,USW2-USE2-AWS-Out-Bytes,null,null,null,null,null,$0.02 per GB - US West (Oregon) data transfer to US East (Ohio),Amazon Simple Storage Service,rc3-infosec,AssumedRole:AROATZ22WGUTWIS3CIYKG:hcampbell@riotgames.com,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.239999999999999e-8,0,0,0,0,-1.68e-8,0,-1.68e-8,0,0,0,0,-0.2692307692307693,0,-0.2692307692307693,null,null,0,0,0,0,-7.000000000000002e-10,0,-7.000000000000002e-10,null,null,null,null,1.9E-9,1.9E-9,AmazonS3,cur_with_discounts,false,InfoSec,,,InfoSec,OnDemand_Data,2025-05
grim-weaper-watermarked-assets-prod,ress.et.infosec.secops.grim-weaper,unassigned,information security,null,secops@riotgames.com,grim-weaper-prod,273824311461,USW2-Requests-Tier2,ti5fw5vzlbqoqumd7uszn4egv564zeelkiejixrsq2oi5zdn445a,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonS3,null,0.0000180000,45.0000000000,2025-05-04T00:00:00Z,2025-05-03T01:00:00Z,null,8892557922,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000180000,null,ReadACL,Requests,0.0000004000,null,null,null,null,null,null,null,null,API Request,null,null,null,null,USW2-Requests-Tier2,null,null,null,null,null,"$0.004 per 10,000 GET and all other requests",Amazon Simple Storage Service,prodsec-sandbox-2,AssumedRole:AROAT7QJTNCS7XNBXM4FU:amolloy@riotgames.com,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,prod,null,null,grim-weaper-prod,null,0.0001808,0,0,0,0,-0.000047008,0,-0.000047008,0,0,0,0,-0.26,0,-0.26,null,null,0,0,0,0,-0.00000468,0,-0.00000468,null,null,null,null,1.3320000000000001E-5,1.3320000000000001E-5,AmazonS3,cur_with_discounts,false,InfoSec,,,InfoSec,OnDemand_Data,2025-05
ebus-dev-producer,central.riot.tech.it.apps.corpd,unassigned,information technology,null,it-applications@riotgames.com,null,879159988626,USW2-APS2-AWS-Out-Bytes,x57ff33p3xa7r7zpmqgw5rw4a3dtxotoukvlnwgnioytzamklf4q,2025-05-03T00:00:00Z/2025-05-04T00:00:00Z,AWS,Anniversary,null,Usage,null,AmazonS3,null,0.0000000026,0.0000001276,2025-05-03T10:00:00Z,2025-05-03T09:00:00Z,null,9753097140,null,null,null,null,null,null,null,us-west-2,null,1,2025-05-03,null,null,null,null,null,null,0.0000000026,null,ReadLocation,GB,0.0200000000,null,null,null,null,null,null,null,null,Data Transfer,null,null,null,null,USW2-APS2-AWS-Out-Bytes,null,null,null,null,null,$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Sydney),Amazon Simple Storage Service,enterprise-event-bus,AssumedRole:AROA4ZMQE2GJNHVQR5MXK:atlantis,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.1439999999999998e-7,0,0,0,0,-3.08e-8,0,-3.08e-8,0,0,0,0,-0.2692307692307693,0,-0.2692307692307693,null,null,0,0,0,0,-7.000000000000002e-10,0,-7.000000000000002e-10,null,null,null,null,1.9E-9,1.9E-9,AmazonS3,cur_with_discounts,false,IT,,,IT,OnDemand_Data,2025-05
